pid,clicked_pid,similar_papers_avail_at_time
038df8f5f00817e29bdcb8822c905fc4bb7718e9,f5919e7347bad989759845f5a7b0f5fd0efb31e7,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,43c413597742434ba5f9dc23aa8359c40a517d56,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,942150aaf856d82458db56f3eab4d9fc12f6620a,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,07bcd196466394e7630978ee5824e8eb73ead98d,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
d4fe3452ae8ccb89de8902c51e99f3af24ce0cb5,2789e6af004fc19229c237ca079d81c97ab1313c,"173d3a78c91d716d03551cc3b108d71feb004deb,b03ed5ce9ba263a1c488a32ef74f9d53903e3986,2789e6af004fc19229c237ca079d81c97ab1313c,7847425a5bf8e741dd79516d93abd5e80db2e10a,209189f07b2a2e97147707c2e02bbda598386741,31123346b18629c40778c5140cccff16ffd1704d,20fd3eb503bcd9f7507471246c96f263144fca1d,90b28968a65540f901930e61274d0e2fcf1376db,daf9f4eaba9fdc38386ebfc8f0d51b391e661a4f,75e1c098110e89b7ec02330996ba907f9b81b39c"
c5ef9b0bdc4ea735977f02a0eaebdc19156d0c69,7736061133e4549c37323ac16aecb44721492b64,"7736061133e4549c37323ac16aecb44721492b64,87ba7cfac85c996273260bf72eddd36ffd4ec3f6,b9bb1a7d9935e7264d3583d2f071e98807fdf531,483ba394e6b91b16ef136357946d6c4a4ac36a97,00c318686048255ab46859ee6ab9c7cfc1e49264,2ebf4642a587602225a67311756fae2c9bb0146b,f2131025cf4a4dfe5905ca041cc732b18c56d45c,2494713470cca9dd5246a74fd73e73a388adbbf8,6296e34fba6cc893c3bc387bab5f85dfbcea8b22,c62b6d82804f5a805bdf358a031ab50cf7da1ea9"
a8feffdb515f11ffcadb4e203d2f05b6ec22c37f,1c1c5e252b7cca7fa823ee3780f94b70c2511283,"663ac738579cae02ba29ab58574544373a6794ea,1c1c5e252b7cca7fa823ee3780f94b70c2511283,6d2bc38971bb224acb31f21264ec9e7524964022,b5491a0d8153ef767f8f3c7457a5e46c4de0388d,bca5af6b855ef9cabdb4839ee17df6a7d05d1c32,220b52475a0ab8096a9a6ef7f1fbc5bc08a33af9,1aba1f8e09ce729a929d9244d78be82bd2b94e33,82fc0d018bd246d4b935d11e8b43fe408e1f1efd,5b8cd81cbdee737742e2f1fa4b5e803feca364d5,5a4c0d198fe82b84606a2f9ce6740015bfc6e46e"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8b7bd175c6a7bf320036e5f994aa1787c127c312,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,ece67b13d983600315371879116a1d48d6509feb,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,52030716292acd2c16273063aa80a9d24a6cb963,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b"
4872c6a0a03b483d9d10cc4398054992f1af7a33,20c282d1a862ee64fc8a9f548c71c4cb35482628,"20c282d1a862ee64fc8a9f548c71c4cb35482628,5a794bab4ef3bece0e2747fb678d17b652852705,4261e7db243e486f4045ef513d54fadb4bc08ac6,f2343f17f38b80bec3680ee4e326dd5ee4ef44cb,530eb932ffedd1011b3a2e2637a563e7b1874a33,a348d0d582f017a1f97e931109ea17172cfd38dd,eea0e73d2e9913f5073ceb6f7d9beac6624ec892,b1c6eb21d134917e5c9ec972aff87448bb3ea87f,a300a6e688530ac047c521a42e8872b574d5e1fb,d8714631efa84d2d5d43beada6b16b018964d610"
623a693da2bac13c4d8a4a1fd5e6efe4bb5d091f,66e56957c2b9d30e04c34c73fb8f0f3124e1c559,"ac05482ebca45eaeec478f8eeb65750e659b8e41,840b499d84775e35b8bf8e470c6754b32a000db8,698565bce63ed6fa1df7106bacdf4a3e23eff9f0,17b93564432ac9f462eee311123a2ec506b9009c,ae922d419ea0b198de86c125fb36828d49dd9568,1fe995263fc4ac62bbe9a9194c2568a7b2cbb2f9,5577559a8fb1bc44cab941f9e820f1429995f2cc,168b945ee87b45122be722848f10bbae2a37fdc9,67340f1b39e3fb96bb7186787d3b11f916df992d,66e56957c2b9d30e04c34c73fb8f0f3124e1c559"
174b63786c21ceb6547b95906abf3ab82731fa9b,ce6d1ad3fcd354d37532552342a8dab616efbab8,"a1a84317c64604e5999a0dcdd537373ce2a7e658,3a206cfa42a9dae9070843653540b88b37002ab7,ce6d1ad3fcd354d37532552342a8dab616efbab8,0deac98c9194d8bb45b306e5310d7da16f4d2016,05881d6e6f895980177d01e258a0217a1aaf6ac7,ebd267888cb5502ab7836aee8fc98c55c89cbc3e,3dcbc8270dab648e01ac4e94197749592f04ac73,91a4600c7995681b5fe4a6a3fa99d4e96fdedaa8,989b9b32c1249732e7d97490ab628f8a0c10f0c8,bb80b60653c19937de9c5d9530761547cb6a12b4"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,8b7bd175c6a7bf320036e5f994aa1787c127c312,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
495a2ead6cb5343ab807ef60b85d3886d0affdf1,0b88bb263014a5435b941d3575b12525f94ef776,"aa1327927ebf8244bab18c519e574bd2fd3a3dd7,3eb633f032e5f70d7e0e415948ebd9dc5cf0399d,1c9a2801a5b0672231039e66036e0ac153fa44c7,fb5c33657bb7c3efebe32829616d1031eda3a80b,a1edbd27c020815b643fb7b5db99c659ca34eda5,0b88bb263014a5435b941d3575b12525f94ef776,bcf6e0dca108cabcc47dc551c5fb1f05867cd102,8f215a5183005d6f959e716068bcbad23ace6cb2,3d94cc9b804a1c0e39cbafd66dba036599df8f42,0db3143e9ea94c213e8afeeefd841ea895b56539"
542c451a6c556381d7106264b62144b479c96da6,ab8cec34dec4472577cdb04cb63c765bc50b6592,"ab8cec34dec4472577cdb04cb63c765bc50b6592,60fd863126053fc2004359aca8ab0b12bba9033d,a09af66e4892e1b401472bed19a141a41ec5c209,9d8305bcc4f3edc5724d5dae9c49df027d67b3e8,b37575b6337a9093cb0c272b2a12905ab5664873,d9dd899adb54f89cbef9ec2c981a0bb14578a0e5,ba4dd0245c14f80c711e924ca008a047690dcce0,ee567f2cc05092cea9e99bf121306b29fe70071e,da7c49448263ac1bfd42a3bd7f9850819f45c7c0,1e093766985e2d154568e6780747aebbeb40a296"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,f5919e7347bad989759845f5a7b0f5fd0efb31e7,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
542c451a6c556381d7106264b62144b479c96da6,a09af66e4892e1b401472bed19a141a41ec5c209,"ab8cec34dec4472577cdb04cb63c765bc50b6592,60fd863126053fc2004359aca8ab0b12bba9033d,a09af66e4892e1b401472bed19a141a41ec5c209,9d8305bcc4f3edc5724d5dae9c49df027d67b3e8,b37575b6337a9093cb0c272b2a12905ab5664873,d9dd899adb54f89cbef9ec2c981a0bb14578a0e5,ba4dd0245c14f80c711e924ca008a047690dcce0,ee567f2cc05092cea9e99bf121306b29fe70071e,a9b0ebb1590e6bd4e483f6d876176c4da883466e,da7c49448263ac1bfd42a3bd7f9850819f45c7c0"
60779a20ac85d1da1a1f8f96ee88fbccd2d672c8,92756b2cc917e307ab407cb59d2bf86d98f41a24,"0adbdd9c93b94e6f1654ae5d40d3b5f9685895d2,92756b2cc917e307ab407cb59d2bf86d98f41a24,38ca86d538211ed45bc5c565e3e11ee9d4ff6e89,4bfb86874766d3a666082da74b8e575b01782d06,2c15a541201560ca49d0ae6c5d8026c1bbabea98,eab480122c933534994a063b7e6fc57e8618e261,17043f9f37bd7b027cb98dec5564c29ad1786557,fcb78574d2972f055399d83e15a0dba0fadb4175,d8b34db4471949af12accb6061e50de873c17ac4,3474ba96d973c1ba25dc044fefb7c5b915575760"
26a3c5b395ad66e43d4b3eec0c7f8ff908d9d86c,431e2373050677a272eefd7926f27333fbf0701a,"82a500d32e2e09be56b9140c6e33550e695d9c54,1ae3b81013cef9bb1249a9333c35a4ee63bd1112,53af0613603e681ea627eb0a5bd8965dac1ce5eb,dcd1d8c1f7dd6cf0b15061c969d763ce4d3f2600,c5e90200591a765ebe577d91c36fd3f1fcd601f1,7c035c38c7c78770aadcac16f649854af0cb6d10,09910eb069bd471e1998f459a06a449be57d12b9,67629215131c2bea73275c84df8d0c77a86fb6da,86d6101ff3f0c7fd65c44bdd71e54c9e500f599d,431e2373050677a272eefd7926f27333fbf0701a"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,6afcc4661ca3b46165231b07a5f8c8fedf82da8b,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
668eb8364e3bbb875bef046d988e41ddc875a83f,0b805ba7b8ce4c58613da1f2f702914485f00919,"46bffad26529dfa6b90e8eaaebe56850170ff041,b4d701cc0abe8d8bef2c3d5a963438ef889728af,0033a0c1a842acbf89e5fa9b3b6b84d7e3545c6d,3979cf5a013063e98ad0caf2e7110c2686cf1640,0c08213daac2bf7386d12efda27d804ca032509f,0b805ba7b8ce4c58613da1f2f702914485f00919,1a998506899da3bc703455bde45114bd4c228947,2315fc6c2c0c4abd2443e26a26e7bb86df8e24cc,04d9d54fa90e0cb54dbd63f2f42688b4cd2f6f99,fbb11a841893d4b68fa2173226285ded4f7b04d6"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,52030716292acd2c16273063aa80a9d24a6cb963,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,ac1b67c2ca2417a134578f30362c775970dd1e4e,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,44496eeecc09a1ee4b35f12aab13bca8da791c6b,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b"
7490a6ed3404c459f9d428a7e640f8d3a42a21a9,ee21dc39d96204720756e2618e8cdb20058890e8,"b0be3b1941558652398cc38e863521939b0a9909,ee21dc39d96204720756e2618e8cdb20058890e8,bbb4e98488d65cee2e0acc2ca27b12235e1dbef1,92652e27ce6d271b7422dd69203b5f19a38bf725,4fefd1bc8dc4e0ab37ee3324ddfa43ad9d6a04a7,8916cbd3eb66475182a177ade018ed8a3eed26b7,40165caa17f908fe41ed9cdc045706517666cf97,ed48b221b81bc43b4ded24c20bf16c571e682ba6,151a851786f18b3d4570c176ca94ba48f25da77b,5b3725c8b5e058ec3a383b621aa9316b90738b2e"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,077b01d4eb327070311ce4eb15f6ea6ede0b22f1,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,f5919e7347bad989759845f5a7b0f5fd0efb31e7,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
f0efc7675364d4934e0c15eae4774f7f0c523c88,817f21abdacc7dd822df029ca360edc6fd2265f6,"817f21abdacc7dd822df029ca360edc6fd2265f6,9181ed3c4f993e1b11d94a777e7304256239677e,43f69650b68f5ac33dfbee3fc6f8459bcd556f65,0a379bcc89d6cd976e173f57434e129cbc8e74f4,f95ed52dd45503b8bc5d92fe7bde28cf03005842,2d52fdfa4b38bccf24b71b61c6a68e2fd902e7dd,281bfcd0e9047093d78d6e72b5df3ce8a376e3c7,c794ace7a18ebfb322645b84fd57051fc70e8405,80a473016b08a815df8a3d410121309d1e11605b,76f3316d0530b9a90e88696552eca3c2b13e3a3a"
bebd33a08f0c5613a0244c00dcc68c6e4bcbc926,01fa69803ad3152321d95927f7b2974f642c484d,"1fecf07869a52efdf8e1b13ac668b4c3a5414d1e,1ac61460ce80d59c88c2623ff3c612de1c22f775,83354edea3042fbf5b175bd0e63ce271cbbdc5f8,438f30c34a92e99a39d21de2def15edac8680626,413faec00a7f876d6ebac5b5e289276b1818a048,fc85ff64ee9541c27ad3b1b2edaf60f4b1739d4e,a8c29965745c816cd82f0029d07d66f488bcd214,cf91c478ed762fedece92f284fbe1dd2fd09f44d,3bb8977a2558a2dca5230fa45eece3ad103cfad8,01fa69803ad3152321d95927f7b2974f642c484d"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,ece67b13d983600315371879116a1d48d6509feb,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,5f155ba556c8c0e22ead585693fbb1b61ccff50a,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
2ed5bac50554337f01c81f5f6a2f966be64617b3,371a92b911ab48b5145979bea9739bd372e0c7ff,"643a840ddf4b94a20612049a5266c48955ee6d81,371a92b911ab48b5145979bea9739bd372e0c7ff,2a79a82f0cbbbb4c64eca85a73250d278d33913e,e01afa25c139790ee51c5225daeddd61021c78a5,a8247956295e5f986564c9824509c89ba17bc0fd,220e1c7d676d562d80a667f3fbb64d3e764f0c5f,6ed3d05361d24da53045d8a213932eb01f94c1d5,20e4085853c2d37503f613ef4fb4c22129c7aebc,16ad982ff5433ff72ca6eed7ab3f93a1362aa102,847542cc40ead495f996d9b6e4e41d255a570898"
68d9514a3ccbdec6b17571d0c9398c8816b7faaf,bc38e88b9f401660d0dbe095822cc8e75dcb5da5,"06973ab05f6ccb3651def991fe2c81717d910127,3f8e57289bb81f62532d0dd87ad45dd292a7af9f,edc1a8a6a87e91dd489a384c103326c3c8ce00fc,7d6dcc28bc0176a870b63ca5ae3eb3a8d264c6eb,3d805f0384f49bfb957ad0dc0d18fc3f05844933,fa22560f5ec9b4d11a26e5aecddcf1c1e2c36bae,d85fc737b4eafca7ad2cc163171e5eb96d158c53,80c281e3798b58128dd45fc1256c65bf1f450ca7,166762c0c1e1b8d9540272a6d21f115aa9cde011,bc38e88b9f401660d0dbe095822cc8e75dcb5da5"
e3a02e32fccfb2e32d56dd851029512277072f74,6db0b9e6369c76b4d5dd81a8a725719f2c17abf4,"6781d35f668e00c66b279616b78e26c5354fd284,444e6f902ce09790a79f9f92b178aaa06f478c2a,0f25d6e44a6ec1107fc54880deb63d446cdd9c0a,6d9d671e2540113476769d5e95e3f506b8936f75,6db0b9e6369c76b4d5dd81a8a725719f2c17abf4,3adcf59f278ecc750eb1497a29ceff5c19b53baa,f0a08fcd2a523ea5a6123e9c0a42a1926c0d9d75,0f2a083f0ad7b634b56bd6627e4fa8448f279b2d,59815f7fb6604b2689aaaa70a9c0244128a87c6c,07e245c31a1acdee7cc6a356b60426e18f92706e"
